sweep_value,ghz_entropy_global_pure,ghz_entropy_global_circuit,ghz_entropy_pure,ghz_entropy_circuit,ghz_fidelity_reference_pure,ghz_fidelity_reference_circuit,ghz_concurrence_ab_pure,ghz_concurrence_ab_circuit,ghz_monogamy_pure,ghz_monogamy_circuit,w_entropy_global_pure,w_entropy_global_circuit,w_entropy_pure,w_entropy_circuit,w_fidelity_reference_pure,w_fidelity_reference_circuit,w_concurrence_ab_pure,w_concurrence_ab_circuit,w_monogamy_pure,w_monogamy_circuit
0.42,2.673784312569275,2.4796832434370097,0.9999999999999999,1.0,0.3916160029638047,0.4498000036282377,0.0,0.0,0.9999999999999996,1.0,2.6457004569988567,2.783788363541374,0.9754383526853785,0.9908565219255216,0.3984853368513037,0.3252444479340724,0.0,0.0,0.9661439999999997,0.9873512488888847
0.44,2.716431547244186,2.5285986700794703,1.0,1.0,0.3714062251560868,0.43020000359802246,0.0,0.0,1.0,1.0000000000000004,2.689306712305333,2.8125788754478487,0.9773100640991839,0.9916426068931181,0.37832454669019777,0.30513333677201304,0.0,0.0,0.9687103209876544,0.9884365822222185
0.46,2.755021245025753,2.5741215906773474,1.0,0.9999999999999999,0.35199289178881704,0.4112000035626372,0.0,0.0,1.0000000000000009,0.9999999999999996,2.7289610044616266,2.8397934250038808,0.9791064642713319,0.9931176656714737,0.35893491701812963,0.2906111144608741,0.0,0.0,0.9711755061728398,0.9904742399999977
0.48,2.789788662373732,2.616416362610885,0.9999999999999998,0.9999999999999999,0.3333760028624512,0.3928000035225403,0.0,0.0,0.9999999999999993,0.9999999999999996,2.764887663911071,2.871854833822696,0.980827744376962,0.9944066525627799,0.34031644783563475,0.26993333658509144,0.0,0.0,0.9735395555555546,0.9922559999999994
0.5,2.8209611256393643,2.6556390622295662,1.0,1.0,0.31555555837742855,0.37500000347816415,0.0,0.0,1.0000000000000004,1.0,2.7973028904386976,2.894393426101816,0.9824740868386409,0.9953707247420379,0.3224691391432301,0.25551111429968426,0.0,0.0,0.9758024691358027,0.9935893288888895
0.52,2.8487593601566554,2.6919385817368062,1.0000000000000002,1.0,0.2985315583341783,0.35780000342992285,0.0,0.0,1.000000000000001,1.0000000000000004,2.8264160443829924,2.900077328460568,0.9840456654467056,0.9951993822014211,0.3053929909414163,0.2515444476125476,0.0,0.0,0.977964246913581,0.9933523155555566
0.54,2.873398607728459,2.725457562638794,1.0,1.0000000000000002,0.2823040027331234,0.34120000337820844,0.0,0.0,1.0,1.0000000000000009,2.8524307327989247,2.9252949166932725,0.985542645473113,0.9966159036218032,0.28908800323068373,0.23004444747694366,0.0,0.0,0.9800248888888885,0.9953123155555577
0.56,2.89508955619816,2.756333192882925,1.0,0.9999999999999999,0.2668728915746805,0.32520000332340027,0.0,0.0,1.0000000000000009,0.9999999999999996,2.8755457152194626,2.941919566372312,0.9869651837789887,0.996975147515504,0.2735541760115128,0.21678889182525743,0.0,0.0,0.9819843950617289,0.9958095955555593
0.58,2.9140390952498287,2.784697888224704,1.0,1.0,0.25223822485926695,0.30980000326586404,0.0,0.0,1.0000000000000009,1.0,2.8959556446332546,2.951736711431112,0.9883134289160453,0.9974932084258985,0.2587915092843812,0.20721111401723183,0.0,0.0,0.9838427654320996,0.9965268622222263
0.6,2.930450904375012,2.810679873154221,0.9999999999999998,1.0,0.23840000258730132,0.29500000320595426,0.0,0.0,0.9999999999999993,1.0,2.913851651631352,2.956170436062155,0.9895875212220554,0.9982579048491222,0.24480000304976338,0.2031777806322241,0.0,0.0,0.9855999999999989,0.9975859155555604
